T/Tc	Delta/kBTc
1e-07	2.113772092334258
0.010101108080808082	2.1137681645618525
0.020202116161616164	2.1137406649843573
0.030303124242424245	2.1136660232074673
0.04040413232323233	2.1135207363511506
0.050505140404040416	2.113282270831177
0.06060614848484849	2.112931275536414
0.07070715656565658	2.1124536945863457
0.08080816464646466	2.1118412292807993
0.09090917272727274	2.1110903475667278
0.10101018080808083	2.1102007224118333
0.1111111888888889	2.109173738494968
0.12121219696969698	2.108011335115684
0.13131320505050506	2.10671522147265
0.14141421313131317	2.1052864027394294
0.15151522121212124	2.103724932768438
0.16161622929292932	2.102029821640769
0.1717172373737374	2.1001990308254768
0.18181824545454547	2.0982295322943187
0.19191925353535358	2.0961173897731213
0.20202026161616166	2.093857855443531
0.21212126969696973	2.0914454694779683
0.2222222777777778	2.088874157401072
0.2323232858585859	2.086137322308203
0.24242429393939396	2.083227930364306
0.25252530202020207	2.080138588806771
0.2626263101010101	2.0768616161238818
0.2727273181818182	2.0733891042875827
0.28282832626262633	2.0697129731849038
0.2929293343434344	2.0658250174172816
0.3030303424242425	2.0617169457182016
0.31313135050505053	2.057380413459764
0.32323235858585864	2.0528070485280763
0.33333336666666674	2.047988471091641
0.3434343747474748	2.0429163078695476
0.3535353828282829	2.03758220105084
0.36363639090909095	2.031977812739368
0.37373739898989905	2.0260948250856137
0.38383840707070715	2.0199249366863703
0.3939394151515152	2.01345985560161
0.4040404232323233	2.00669128934956
0.41414143131313136	1.99961093218967
0.42424243939393946	1.9922104499580544
0.43434344747474757	1.9844814626730432
0.4444444555555556	1.976415525082039
0.4545454636363637	1.9680041052760693
0.46464647171717177	1.959238561453096
0.4747474797979799	1.9501101168678139
0.4848484878787879	1.9406098329556
0.49494949595959603	1.930728580617417
0.5050505040404041	1.9204570095641544
0.5151515121212121	1.9097855154013017
0.5252525202020202	1.8987042047737204
0.5353535282828283	1.8872028577395554
0.5454545363636364	1.8752708875079198
0.5555555444444444	1.8628972970635236
0.5656565525252526	1.8500706323103697
0.5757575606060606	1.836778931275856
0.5858585686868687	1.8230096688320065
0.5959595767676769	1.8087496963066954
0.6060605848484849	1.7939851752455025
0.616161592929293	1.7787015044599714
0.626262601010101	1.7628832393418392
0.6363636090909092	1.7465140022608516
0.6464646171717172	1.729576382625699
0.6565656252525253	1.7120518249259533
0.6666666333333334	1.6939205027892075
0.6767676414141415	1.675161176635337
0.6868686494949495	1.6557510320724258
0.6969696575757576	1.6356654955788605
0.7070706656565657	1.614878023194894
0.7171716737373738	1.5933598571043324
0.7272726818181818	1.5710797436755966
0.73737368989899	1.5480036050899395
0.747474697979798	1.5240941545652453
0.7575757060606061	1.4993104427339141
0.7676767141414143	1.4736073192220351
0.7777777222222223	1.446934788940395
0.7878787303030304	1.4192372366013228
0.7979797383838384	1.3904524844933719
0.8080807464646466	1.360510637309783
0.8181817545454546	1.3293326515791382
0.8282827626262627	1.296828544590301
0.8383837707070708	1.2628951246191478
0.8484847787878789	1.227413075386128
0.8585857868686869	1.1902431542616148
0.8686867949494951	1.1512211495625606
0.8787878030303031	1.1101510614599586
0.8888888111111112	1.0667956736594149
0.8989898191919192	1.0208631776295838
0.9090908272727274	0.9719876141462328
0.9191918353535354	0.9196992245603779
0.9292928434343435	0.8633774960031525
0.9393938515151516	0.8021726467138188
0.9494948595959597	0.7348648989073793
0.9595958676767677	0.6595878661365067
0.9696968757575758	0.5732096282816767
0.979797883838384	0.4696434567293375
0.989898891919192	0.3332303829889125
0.9999999	0.0010520607714590434
