T/T_c	C_s/C_n
1e-07	0.0
0.010101108080808082	3.877051972621029e-71
0.020202116161616164	6.176004953046728e-34
0.030303124242424245	1.0103684942934989e-21
0.04040413232323233	1.0493077835022686e-15
0.050505140404040416	3.7785266832245815e-12
0.06060614848484849	8.185169136244654e-10
0.07070715656565658	3.6011829711442646e-08
0.08080816464646466	5.894761546564242e-07
0.09090917272727274	5.016544511675603e-06
0.10101018080808083	2.710229184429104e-05
0.1111111888888889	0.00010548704415473678
0.12121219696969698	0.0003216755966517344
0.13131320505050506	0.0008142549474960311
0.14141421313131317	0.0017826411390796208
0.15151522121212124	0.0034781330702413735
0.16161622929292932	0.006184777731999844
0.1717172373737374	0.010195161089402285
0.18181824545454547	0.01578641221598772
0.19191925353535358	0.023200328070581935
0.20202026161616166	0.03262965073658644
0.21212126969696973	0.044210876238367725
0.2222222777777778	0.058022851980051054
0.2323232858585859	0.07408984691365052
0.24242429393939396	0.09238763326022213
0.25252530202020207	0.1128512440054497
0.2626263101010101	0.1353833297088409
0.2727273181818182	0.15986233429046223
0.28282832626262633	0.18614998426653603
0.2929293343434344	0.21409781164390468
0.3030303424242425	0.243552599714737
0.31313135050505053	0.27436075713702757
0.32323235858585864	0.3063716980512134
0.33333336666666674	0.33944034504743725
0.3434343747474748	0.37342888731539
0.3535353828282829	0.4082079263586872
0.36363639090909095	0.44365713242457616
0.37373739898989905	0.4796655207300005
0.38383840707070715	0.5161314406517465
0.3939394151515152	0.5529623552077843
0.4040404232323233	0.5900744734284065
0.41414143131313136	0.627392285249735
0.42424243939393946	0.6648480374201444
0.43434344747474757	0.702381179679646
0.4444444555555556	0.7399378029343977
0.4545454636363637	0.7774700851266602
0.46464647171717177	0.8149357557665415
0.4747474797979799	0.852297586425794
0.4848484878787879	0.8895229117099399
0.49494949595959603	0.9265831831279117
0.5050505040404041	0.9634535567494832
0.5151515121212121	1.000112514447377
0.5252525202020202	1.0365415177455497
0.5353535282828283	1.0727246927934648
0.5454545363636364	1.1086485446659173
0.5555555444444444	1.1443016990126336
0.5656565525252526	1.179674669010171
0.5757575606060606	1.2147596455709324
0.5858585686868687	1.2495503088152642
0.5959595767676769	1.2840416589017103
0.6060605848484849	1.3182298644189974
0.616161592929293	1.3521121266699978
0.626262601010101	1.385686558224176
0.6363636090909092	1.418952074534174
0.6464646171717172	1.4519082969397885
0.6565656252525253	1.4845554662460345
0.6666666333333334	1.5168943655757106
0.6767676414141415	1.5489262515978117
0.6868686494949495	1.5806527932434729
0.6969696575757576	1.6120760171266295
0.7070706656565657	1.643198258941141
0.7171716737373738	1.6740221202281782
0.7272726818181818	1.7045504299153462
0.73737368989899	1.7347862101344624
0.747474697979798	1.764732645851153
0.7575757060606061	1.7943930579053404
0.7676767141414143	1.8237708790933365
0.7777777222222223	1.8528696329654752
0.7878787303030304	1.881692915051454
0.7979797383838384	1.9102443762443269
0.8080807464646466	1.9385277081250503
0.8181817545454546	1.9665466300060328
0.8282827626262627	1.9943048775157286
0.8383837707070708	2.0218061914303203
0.8484847787878789	2.049054314463879
0.8585857868686869	2.0760529735981126
0.8686867949494951	2.1028058784734913
0.8787878030303031	2.1293167218267537
0.8888888111111112	2.15558916373731
0.8989898191919192	2.181626833064673
0.9090908272727274	2.207433322496713
0.9191918353535354	2.233012185315867
0.9292928434343435	2.25836693264218
0.9393938515151516	2.2835010311264243
0.9494948595959597	2.308417901026633
0.9595958676767677	2.333120914620039
0.9696968757575758	2.3576133954906995
0.979797883838384	2.3818986147332395
0.989898891919192	2.405979795773054
0.9999999	2.41800738630831
