T/T_c	Y(T)
1e-07	0.0
0.010101108080808082	0.020812152271213507
0.020202116161616164	0.04162463996321738
0.030303124242424245	0.062438960782122375
0.04040413232323233	0.08325332688314996
0.050505140404040416	0.10403998198568591
0.06060614848484849	0.12471373910847991
0.07070715656565658	0.14513415124091825
0.08080816464646466	0.16513910567882586
0.09090917272727274	0.1845798242662237
0.10101018080808083	0.20334166447617835
0.1111111888888889	0.22135064290751152
0.12121219696969698	0.23857084711956308
0.13131320505050506	0.25499760490364454
0.14141421313131317	0.27064958205441164
0.15151522121212124	0.28556147440234286
0.16161622929292932	0.2997779724586176
0.1717172373737374	0.3133491290409473
0.18181824545454547	0.3263269960340265
0.19191925353535358	0.33876330403875077
0.20202026161616166	0.35070794566835606
0.21212126969696973	0.36220805201075196
0.2222222777777778	0.37330749109415345
0.2323232858585859	0.384046656833499
0.24242429393939396	0.39446245102287036
0.25252530202020207	0.4045883883010796
0.2626263101010101	0.4144547747774201
0.2727273181818182	0.4240889277059092
0.28282832626262633	0.43351541020381756
0.2929293343434344	0.44275627199085676
0.3030303424242425	0.4518312812087034
0.31313135050505053	0.46075814522551
0.32323235858585864	0.46955271631557904
0.33333336666666674	0.47822918105514545
0.3434343747474748	0.4868002331620749
0.3535353828282829	0.4952772302520375
0.36363639090909095	0.5036703352745907
0.37373739898989905	0.511988643704485
0.38383840707070715	0.5202402975984262
0.3939394151515152	0.5284325876722028
0.4040404232323233	0.5365720445243212
0.41414143131313136	0.5446645200710581
0.42424243939393946	0.5527152601800891
0.43434344747474757	0.5607289694343877
0.4444444555555556	0.5687098688441822
0.4545454636363637	0.5766617472796143
0.46464647171717177	0.584588007297869
0.4747474797979799	0.592491706004841
0.4848484878787879	0.6003755914174731
0.49494949595959603	0.6082421349377002
0.5050505040404041	0.616093560274742
0.5151515121212121	0.6239318692805579
0.5252525202020202	0.6317588649543614
0.5353535282828283	0.6395761720214518
0.5454545363636364	0.6473852552948721
0.5555555444444444	0.6551874360851977
0.5656565525252526	0.6629839068703538
0.5757575606060606	0.6707757444161292
0.5858585686868687	0.6785639215175815
0.5959595767676769	0.686349317511113
0.6060605848484849	0.6941327276910823
0.616161592929293	0.7019148717491122
0.626262601010101	0.7096964013428373
0.6363636090909092	0.7174779068849884
0.6464646171717172	0.7252599236386774
0.6565656252525253	0.7330429372526738
0.6666666333333334	0.7408273883765304
0.6767676414141415	0.74861367777277
0.6868686494949495	0.7564021693296022
0.6969696575757576	0.7641931944841575
0.7070706656565657	0.7719870551396047
0.7171716737373738	0.7797840263947303
0.7272726818181818	0.7875843593736152
0.73737368989899	0.7953882835212744
0.747474697979798	0.8031960087346761
0.7575757060606061	0.8110077272806523
0.7676767141414143	0.8188236155269668
0.7777777222222223	0.8266438355099857
0.7878787303030304	0.834468536342941
0.7979797383838384	0.8422978554978169
0.8080807464646466	0.8501319199550021
0.8181817545454546	0.8579708472495743
0.8282827626262627	0.8658147464151069
0.8383837707070708	0.8736637188335492
0.8484847787878789	0.8815178590134747
0.8585857868686869	0.8893772552827467
0.8686867949494951	0.8972419904259697
0.8787878030303031	0.9051121422539301
0.8888888111111112	0.9129877841242986
0.8989898191919192	0.9208689854107011
0.9090908272727274	0.9287558119249743
0.9191918353535354	0.9366483263475219
0.9292928434343435	0.9445465883671942
0.9393938515151516	0.9524506554082987
0.9494948595959597	0.9603605825068859
0.9595958676767677	0.9682764227717701
0.9696968757575758	0.9761982275806748
0.979797883838384	0.9841260467901086
0.989898891919192	0.9920599289273528
0.9999999	0.9999999213635756
