T/T_c	Y(T)
1e-07	0.0
0.010101108080808082	4.193730326700551e-77
0.020202116161616164	5.313283642118426e-39
0.030303124242424245	2.916406094272508e-26
0.04040413232323233	7.137007685608657e-20
0.050505140404040416	4.989409399200883e-16
0.06060614848484849	1.8563368737116048e-13
0.07070715656565658	1.2890138545193385e-11
0.08080816464646466	3.130191835975297e-10
0.09090917272727274	3.7692394445736885e-09
0.10101018080808083	2.7758085565611472e-08
0.1111111888888889	1.4288877440826605e-07
0.12121219696969698	5.620759563567712e-07
0.13131320505050506	1.797269525431236e-06
0.14141421313131317	4.882383797602468e-06
0.15151522121212124	1.1639528824359198e-05
0.16161622929292932	2.4951564586170796e-05
0.1717172373737374	4.9002134911800626e-05
0.18181824545454547	8.945242143864858e-05
0.19191925353535358	0.00015353719854303613
0.20202026161616166	0.0002500764926031209
0.21212126969696973	0.00038941014985519463
0.2222222777777778	0.0005832696514090837
0.2323232858585859	0.0008446046674602892
0.24242429393939396	0.001187381959874735
0.25252530202020207	0.0016263723560989624
0.2626263101010101	0.0021769385866933872
0.2727273181818182	0.002854833539215197
0.28282832626262633	0.0036760153448823518
0.2929293343434344	0.0046564832543900345
0.3030303424242425	0.005812135762007423
0.31313135050505053	0.007158651339242889
0.32323235858585864	0.008711390662934965
0.33333336666666674	0.010485318719013292
0.3434343747474748	0.012494944724377654
0.3535353828282829	0.014754277661063311
0.36363639090909095	0.017276795221259172
0.37373739898989905	0.0200754240707678
0.38383840707070715	0.023162529508503678
0.3939394151515152	0.026549912802134788
0.4040404232323233	0.03024881469140161
0.41414143131313136	0.03426992375843185
0.42424243939393946	0.03862338855919554
0.43434344747474757	0.04331883258750528
0.4444444555555556	0.04836537130049982
0.4545454636363637	0.05377163057287002
0.46464647171717177	0.059545766063174625
0.4747474797979799	0.06569548308124491
0.4848484878787879	0.07222805662450837
0.49494949595959603	0.07915035132687905
0.5050505040404041	0.08646884111996385
0.5151515121212121	0.09418962845547958
0.5252525202020202	0.10231846297694908
0.5353535282828283	0.11086075956072547
0.5454545363636364	0.11982161567205062
0.5555555444444444	0.129205828002373
0.5656565525252526	0.13901790837033873
0.5757575606060606	0.1492620988815941
0.5858585686868687	0.1599423863523413
0.5959595767676769	0.17106251600906036
0.6060605848484849	0.18262600448242527
0.616161592929293	0.19463615211747945
0.626262601010101	0.20709605462496286
0.6363636090909092	0.2200086141005987
0.6464646171717172	0.23337654944019043
0.6565656252525253	0.24720240617891356
0.6666666333333334	0.26148856578321644
0.6767676414141415	0.276237254423411
0.6868686494949495	0.2914505512544522
0.6969696575757576	0.30713039623161364
0.7070706656565657	0.32327859748684146
0.7171716737373738	0.3398968382905633
0.7272726818181818	0.35698668362256003
0.73737368989899	0.37454958637459707
0.747474697979798	0.39258689320607665
0.7575757060606061	0.41109985007322836
0.7676767141414143	0.43008960745087105
0.7777777222222223	0.44955722526502856
0.7878787303030304	0.4695036775534711
0.7979797383838384	0.48992985687030616
0.8080807464646466	0.5108365784497836
0.8181817545454546	0.5322245841436088
0.8282827626262627	0.5540945461451269
0.8383837707070708	0.5764470705129836
0.8484847787878789	0.5992827004773715
0.8585857868686869	0.6226019197409278
0.8686867949494951	0.6464051551816604
0.8787878030303031	0.670692779972764
0.8888888111111112	0.6954651161233197
0.8989898191919192	0.7207224370515839
0.9090908272727274	0.7464649699978486
0.9191918353535354	0.7726928983131703
0.9292928434343435	0.7994063636307871
0.9393938515151516	0.8266054679282765
0.9494948595959597	0.8542902754838497
0.9595958676767677	0.8824608147338309
0.9696968757575758	0.9111170800411676
0.979797883838384	0.9402590333717962
0.989898891919192	0.9698866058904063
0.9999999	0.9999996994773556
