T/T_c	Y(T)
1e-07	0.0
0.010101108080808082	0.0679967519051751
0.020202116161616164	0.09652219110567213
0.030303124242424245	0.11865513274865078
0.04040413232323233	0.13751820102028203
0.050505140404040416	0.15431608535324634
0.06060614848484849	0.169664404677344
0.07070715656565658	0.18392769479850798
0.08080816464646466	0.19734282129819689
0.09090917272727274	0.21007395452316868
0.10101018080808083	0.22224044802210333
0.1111111888888889	0.2339323436316765
0.12121219696969698	0.24521961489362828
0.13131320505050506	0.25615798632698444
0.14141421313131317	0.266792759761897
0.15151522121212124	0.2771614220471001
0.16161622929292932	0.2872954746738772
0.1717172373737374	0.2972217492060963
0.18181824545454547	0.3069633707318047
0.19191925353535358	0.3165404756905923
0.20202026161616166	0.32597075338572457
0.21212126969696973	0.3352698593449994
0.2222222777777778	0.3444517344606118
0.2323232858585859	0.3535288540986931
0.24242429393939396	0.3625124251213949
0.25252530202020207	0.371412543623369
0.2626263101010101	0.38023832362389853
0.2727273181818182	0.3889980034644822
0.28282832626262633	0.3976990353915715
0.2929293343434344	0.40634816246550687
0.3030303424242425	0.4149514853932527
0.31313135050505053	0.42351452156501534
0.32323235858585864	0.4320422577991042
0.33333336666666674	0.44053919804931935
0.3434343747474748	0.4490094056962027
0.3535353828282829	0.4574565447308618
0.36363639090909095	0.4658839140592875
0.37373739898989905	0.47429448124348333
0.38383840707070715	0.48269091316458723
0.3939394151515152	0.49107560340083606
0.4040404232323233	0.4994506980321157
0.41414143131313136	0.5078181190124039
0.42424243939393946	0.5161795859716947
0.43434344747474757	0.5245366340254191
0.4444444555555556	0.532890635218731
0.4545454636363637	0.5412428112744767
0.46464647171717177	0.5495942501595625
0.4747474797979799	0.5579459193009945
0.4848484878787879	0.5662986777661865
0.49494949595959603	0.5746532872880535
0.5050505040404041	0.5830104224173496
0.5151515121212121	0.5913706795386563
0.5252525202020202	0.5997345850863661
0.5353535282828283	0.6081026029489676
0.5454545363636364	0.6164751411465287
0.5555555444444444	0.6248525578478054
0.5656565525252526	0.6332351667883397
0.5757575606060606	0.641623242145388
0.5858585686868687	0.6500170229218333
0.5959595767676769	0.6584167168857069
0.6060605848484849	0.6668225041081033
0.616161592929293	0.6752345401389045
0.626262601010101	0.683652958855856
0.6363636090909092	0.6920778750186197
0.6464646171717172	0.7005093865579936
0.6565656252525253	0.7089475766258182
0.6666666333333334	0.7173925154289199
0.6767676414141415	0.7258442618722585
0.6868686494949495	0.7343028650903853
0.6969696575757576	0.7427683654326327
0.7070706656565657	0.7512407962850094
0.7171716737373738	0.7597201844627692
0.7272726818181818	0.7682065514692863
0.73737368989899	0.7766999142551174
0.747474697979798	0.7852002859588595
0.7575757060606061	0.7937076765639071
0.7676767141414143	0.8022220934747285
0.7777777222222223	0.8107435420395841
0.7878787303030304	0.8192720260017634
0.7979797383838384	0.8278075479065857
0.8080807464646466	0.8363501094542255
0.8181817545454546	0.844899711818027
0.8282827626262627	0.8534563559138515
0.8383837707070708	0.8620200426456909
0.8484847787878789	0.870590773115342
0.8585857868686869	0.879168548804216
0.8686867949494951	0.8877533717339406
0.8787878030303031	0.896345244601286
0.8888888111111112	0.9049441709000373
0.8989898191919192	0.9135501550156824
0.9090908272727274	0.9221632023155071
0.9191918353535354	0.9307833192543399
0.9292928434343435	0.939410513239869
0.9393938515151516	0.9480447930732181
0.9494948595959597	0.956686168593887
0.9595958676767677	0.9653346509043518
0.9696968757575758	0.9739902523558976
0.979797883838384	0.982652986562263
0.989898891919192	0.9913228684097536
0.9999999	0.999999914061713
