T/T_c	Y(T)
1e-07	0.0
0.010101108080808082	0.020896872454667034
0.020202116161616164	0.03801093280770413
0.030303124242424245	0.053698937221174414
0.04040413232323233	0.06846270657195766
0.050505140404040416	0.08254126437640716
0.06060614848484849	0.09607598438876458
0.07070715656565658	0.10916080698171167
0.08080816464646466	0.1218629758291012
0.09090917272727274	0.13423320782426085
0.10101018080808083	0.14631127862971402
0.1111111888888889	0.15812934949879257
0.12121219696969698	0.1697140740375417
0.13131320505050506	0.1810879978828897
0.14141421313131317	0.19227052545002649
0.15151522121212124	0.20327860769900172
0.16161622929292932	0.21412724438926978
0.1717172373737374	0.2248298564804346
0.18181824545454547	0.23539856591329925
0.19191925353535358	0.24584440876177663
0.20202026161616166	0.2561774941845622
0.21212126969696973	0.2664071298143141
0.2222222777777778	0.2765419149866196
0.2323232858585859	0.28658981389636246
0.24242429393939396	0.2965582126490565
0.25252530202020207	0.3064539650183749
0.2626263101010101	0.31628342981419405
0.2727273181818182	0.32605250319496126
0.28282832626262633	0.33576664591058947
0.2929293343434344	0.34543090961880135
0.3030303424242425	0.35504996030648867
0.31313135050505053	0.36462810106691823
0.32323235858585864	0.3741692939913518
0.33333336666666674	0.38367718142041685
0.3434343747474748	0.39315510661015013
0.3535353828282829	0.40260613393319433
0.36363639090909095	0.41203306767570425
0.37373739898989905	0.4214384720421999
0.38383840707070715	0.430824687733184
0.3939394151515152	0.44019385029968483
0.4040404232323233	0.44954790497510916
0.41414143131313136	0.45888862401835645
0.42424243939393946	0.468217618950265
0.43434344747474757	0.4775363558665434
0.4444444555555556	0.4868461672146081
0.4545454636363637	0.4961482637055485
0.46464647171717177	0.5054437451618241
0.4747474797979799	0.5147336106026542
0.4848484878787879	0.5240187674190963
0.49494949595959603	0.5333000399161888
0.5050505040404041	0.5425781770665196
0.5151515121212121	0.5518538596766422
0.5252525202020202	0.5611277068412046
0.5353535282828283	0.5704002819162105
0.5454545363636364	0.5796720979074885
0.5555555444444444	0.5889436223880204
0.5656565525252526	0.5982152819627714
0.5757575606060606	0.6074874663205467
0.5858585686868687	0.6167605319076412
0.5959595767676769	0.6260348052559992
0.6060605848484849	0.6353105859958547
0.616161592929293	0.644588149580556
0.626262601010101	0.653867749750479
0.6363636090909092	0.6631496207592356
0.6464646171717172	0.6724339793829726
0.6565656252525253	0.6817210267357436
0.6666666333333334	0.6910109499060871
0.6767676414141415	0.7003039234311765
0.6868686494949495	0.7096001112134065
0.6969696575757576	0.7188996648032173
0.7070706656565657	0.7282027303063237
0.7171716737373738	0.7375094435296905
0.7272726818181818	0.7468199337688717
0.73737368989899	0.7561343240132631
0.747474697979798	0.7654527316534827
0.7575757060606061	0.7747752691176812
0.7676767141414143	0.7841020444424353
0.7777777222222223	0.793433161788268
0.7878787303030304	0.8027687218964545
0.7979797383838384	0.8121088225058195
0.8080807464646466	0.8214535587227713
0.8181817545454546	0.8308030233505519
0.8282827626262627	0.840157307190186
0.8383837707070708	0.8495164993035134
0.8484847787878789	0.8588806872525317
0.8585857868686869	0.868249957311779
0.8686867949494951	0.8776243946567152
0.8787878030303031	0.8870040835317435
0.8888888111111112	0.8963891074056989
0.8989898191919192	0.9057795490981913
0.9090908272727274	0.9151754909035931
0.9191918353535354	0.9245770147254424
0.9292928434343435	0.933984202011757
0.9393938515151516	0.9433971341552763
0.9494948595959597	0.9528158922471658
0.9595958676767677	0.9622405572990562
0.9696968757575758	0.9716712102689392
0.979797883838384	0.9811079321085088
0.989898891919192	0.9905508038059744
0.9999999	0.9999999064227539
