T/Tc	Delta/kBTc
1e-07	2.464176706525746
0.010101108080808082	2.4641752614964045
0.020202116161616164	2.4641651468038765
0.030303124242424245	2.4641376894050544
0.04040413232323233	2.464084213705432
0.050505140404040416	2.463996040440941
0.06060614848484849	2.4638644741819893
0.07070715656565658	2.46368080089601
0.08080816464646466	2.463436279583031
0.09090917272727274	2.4631221304412323
0.10101018080808083	2.462729524370654
0.1111111888888889	2.462249569508192
0.12121219696969698	2.461673295970308
0.13131320505050506	2.460991639363306
0.14141421313131317	2.4601954232136407
0.15151522121212124	2.459275342819328
0.16161622929292932	2.4582219490222457
0.1717172373737374	2.4570256338189886
0.18181824545454547	2.455676626899825
0.19191925353535358	2.454164992209801
0.20202026161616166	2.4524806343073022
0.21212126969696973	2.4506133109712347
0.2222222777777778	2.4485526517566045
0.2323232858585859	2.446288181517622
0.24242429393939396	2.4438093471973996
0.25252530202020207	2.441105546209833
0.2626263101010101	2.4381661551767286
0.2727273181818182	2.4349805572714143
0.28282832626262633	2.431538167244358
0.2929293343434344	2.427828453164082
0.3030303424242425	2.423840954398634
0.31313135050505053	2.419565295102281
0.32323235858585864	2.41499119372674
0.33333336666666674	2.4101084678307703
0.3434343747474748	2.4049070346867603
0.3535353828282829	2.399376908147417
0.36363639090909095	2.3935081914905694
0.37373739898989905	2.3872910669896683
0.38383840707070715	2.380715782342108
0.3939394151515152	2.3737726342896313
0.4040404232323233	2.3664519497023875
0.41414143131313136	2.358744064361405
0.42424243939393946	2.3506392996480394
0.43434344747474757	2.342127937298766
0.4444444555555556	2.3332001923389303
0.4545454636363637	2.3238461842716807
0.46464647171717177	2.3140559065479924
0.4747474797979799	2.3038191943041806
0.4848484878787879	2.293125690304981
0.49494949595959603	2.281964808988466
0.5050505040404041	2.270325698467771
0.5151515121212121	2.2581972002887696
0.5252525202020202	2.245567806705813
0.5353535282828283	2.2324256151748996
0.5454545363636364	2.218758279717055
0.5555555444444444	2.2045529587320756
0.5656565525252526	2.1897962587833533
0.5757575606060606	2.174474173783025
0.5858585686868687	2.1585720189233726
0.5959595767676769	2.142074358589483
0.6060605848484849	2.124964927361979
0.616161592929293	2.107226543069633
0.626262601010101	2.088841010674835
0.6363636090909092	2.069789015561328
0.6464646171717172	2.0500500045369696
0.6565656252525253	2.0296020525527
0.6666666333333334	2.008421712753136
0.6767676414141415	1.9864838470316182
0.6868686494949495	1.9637614336328701
0.6969696575757576	1.94022534770113
0.7070706656565657	1.9158441097010612
0.7171716737373738	1.8905835955832366
0.7272726818181818	1.864406701041707
0.73737368989899	1.8372729504769225
0.747474697979798	1.8091380387908098
0.7575757060606061	1.7799532911845357
0.7676767141414143	1.7496650218999028
0.7777777222222223	1.7182137676538283
0.7878787303030304	1.6855333639977248
0.7979797383838384	1.6515498232004042
0.8080807464646466	1.6161799584587588
0.8181817545454546	1.5793296801345937
0.8282827626262627	1.5408918626932264
0.8383837707070708	1.5007436415037112
0.8484847787878789	1.4587429407624721
0.8585857868686869	1.4147239458977203
0.8686867949494951	1.368491098536315
0.8787878030303031	1.3198109760767496
0.8888888111111112	1.2684010645955508
0.8989898191919192	1.2139138315942553
0.9090908272727274	1.155913437383354
0.9191918353535354	1.0938404331193874
0.9292928434343435	1.0269558546468143
0.9393938515151516	0.9542477433870199
0.9494948595959597	0.8742636033398019
0.9595958676767677	0.7847810913922556
0.9696968757575758	0.6820712097305017
0.979797883838384	0.5588873655170608
0.989898891919192	0.39658821277373957
0.9999999	0.0012522021137413746
