T/Tc	Delta/kBTc
1e-07	2.530365096093777
0.010101108080808082	2.5303571725661818
0.020202116161616164	2.5303198611932163
0.030303124242424245	2.5302392635729185
0.04040413232323233	2.530104412989609
0.050505140404040416	2.5299055655426415
0.06060614848484849	2.529633692943548
0.07070715656565658	2.5292802170167477
0.08080816464646466	2.5288368546948248
0.09090917272727274	2.5282955144269907
0.10101018080808083	2.527648225655398
0.1111111888888889	2.526887077874602
0.12121219696969698	2.526004182236721
0.13131320505050506	2.5249916245347235
0.14141421313131317	2.523841434194804
0.15151522121212124	2.5225455519329074
0.16161622929292932	2.521095805260425
0.1717172373737374	2.5194838802850037
0.18181824545454547	2.517701309970916
0.19191925353535358	2.515739460421828
0.20202026161616166	2.513589526922258
0.21212126969696973	2.5112425371150344
0.2222222777777778	2.5086893593640687
0.2323232858585859	2.5059207173870264
0.24242429393939396	2.502927208838992
0.25252530202020207	2.499699326780755
0.2626263101010101	2.496227482580777
0.2727273181818182	2.492502029043946
0.28282832626262633	2.488513282490912
0.2929293343434344	2.484251542918853
0.3030303424242425	2.479707111489366
0.31313135050505053	2.47487030483613
0.32323235858585864	2.4697314658315976
0.33333336666666674	2.464280970888334
0.3434343747474748	2.458509233083841
0.3535353828282829	2.45240670231905
0.36363639090909095	2.445963861523575
0.37373739898989905	2.4391712197769473
0.38383840707070715	2.4320193023310286
0.3939394151515152	2.4244986377925133
0.4040404232323233	2.416599742667282
0.41414143131313136	2.408313103468401
0.42424243939393946	2.3996291537482164
0.43434344747474757	2.3905382658135315
0.4444444555555556	2.3810306983563057
0.4545454636363637	2.3710965981821546
0.46464647171717177	2.360725957941817
0.4747474797979799	2.3499085885775948
0.4848484878787879	2.3386340878331744
0.49494949595959603	2.326891804445042
0.5050505040404041	2.3146708030187098
0.5151515121212121	2.301959824260844
0.5252525202020202	2.2887472434147216
0.5353535282828283	2.275021025582153
0.5454545363636364	2.2607686777349083
0.5555555444444444	2.245977197005742
0.5656565525252526	2.230633014777322
0.5757575606060606	2.2147219360091066
0.5858585686868687	2.198229073141162
0.5959595767676769	2.181138773811889
0.6060605848484849	2.1634345414961005
0.616161592929293	2.1450989480152263
0.626262601010101	2.1261135366916473
0.6363636090909092	2.106458714708528
0.6464646171717172	2.0861136329686234
0.6565656252525253	2.065056051425125
0.6666666333333334	2.043262187497214
0.6767676414141415	2.0207065446563464
0.6868686494949495	1.9973617177559342
0.6969696575757576	1.9731981708953372
0.7070706656565657	1.948183982696565
0.7171716737373738	1.9222845527885146
0.7272726818181818	1.895462261735449
0.73737368989899	1.8676760749276964
0.747474697979798	1.8388810783606184
0.7575757060606061	1.8090279312599855
0.7676767141414143	1.778062216363047
0.7777777222222223	1.7459236630307242
0.7878787303030304	1.7125452112855826
0.7979797383838384	1.677851874554048
0.8080807464646466	1.6417593452988102
0.8181817545454546	1.604172268172987
0.8282827626262627	1.5649820780096346
0.8383837707070708	1.5240642598134106
0.8484847787878789	1.4812748292754823
0.8585857868686869	1.4364457433083169
0.8686867949494951	1.389378812614635
0.8787878030303031	1.3398374697726068
0.8888888111111112	1.2875353874843138
0.8989898191919192	1.2321203315768967
0.9090908272727274	1.1731505502897124
0.9191918353535354	1.110058982986484
0.9292928434343435	1.0420965773781898
0.9393938515151516	0.9682375088808173
0.9494948595959597	0.8870092995784059
0.9595958676767677	0.7961589023926741
0.9696968757575758	0.6919055631082901
0.979797883838384	0.5669016161752627
0.989898891919192	0.4022443163020396
0.9999999	0.0012699647410780444
