T/Tc	Delta/kBTc
1e-07	2.5653021727780843
0.010101108080808082	2.5652985536270445
0.020202116161616164	2.565276170805005
0.030303124242424245	2.5652201819322507
0.04040413232323233	2.5651175581497125
0.050505140404040416	2.5649563063543313
0.06060614848484849	2.564725213987036
0.07070715656565658	2.564413658657506
0.08080816464646466	2.56401148291016
0.09090917272727274	2.5635089023467197
0.10101018080808083	2.5628964318002287
0.1111111888888889	2.5621648236892467
0.12121219696969698	2.5613050141863516
0.13131320505050506	2.5603080776519564
0.14141421313131317	2.5591651788987373
0.15151522121212124	2.557867540967037
0.16161622929292932	2.556406402993469
0.1717172373737374	2.554772992283476
0.18181824545454547	2.5529585007667466
0.19191925353535358	2.5509540490147518
0.20202026161616166	2.5487507040163426
0.21212126969696973	2.5463394400436528
0.2222222777777778	2.5437111531285392
0.2323232858585859	2.5408566618989514
0.24242429393939396	2.5377667159508945
0.25252530202020207	2.534432007439467
0.2626263101010101	2.5308431846734747
0.2727273181818182	2.526990866550446
0.28282832626262633	2.5228656567840977
0.2929293343434344	2.5184581570389897
0.3030303424242425	2.5137589782640797
0.31313135050505053	2.508758749699075
0.32323235858585864	2.503448125192872
0.33333336666666674	2.497817786621589
0.3434343747474748	2.4918584443124425
0.3535353828282829	2.4855608344713307
0.36363639090909095	2.4789157136861673
0.37373739898989905	2.471913850620977
0.38383840707070715	2.4645460159341943
0.3939394151515152	2.4568029643325557
0.4040404232323233	2.448675427644168
0.41414143131313136	2.440154087829829
0.42424243939393946	2.431229561274178
0.43434344747474757	2.4218923757202897
0.4444444555555556	2.4121329461578846
0.4545454636363637	2.401941548808357
0.46464647171717177	2.3913082932061855
0.4747474797979799	2.3802230923422303
0.4848484878787879	2.3686756307949905
0.49494949595959603	2.356655330720101
0.5050505040404041	2.3441513156860894
0.5151515121212121	2.3311523716678453
0.5252525202020202	2.31764690592404
0.5353535282828283	2.3036229022634616
0.5454545363636364	2.2890678732956995
0.5555555444444444	2.273968808782518
0.5656565525252526	2.258312119734674
0.5757575606060606	2.2420835776694816
0.5858585686868687	2.225268248365838
0.5959595767676769	2.2078504193420683
0.6060605848484849	2.1898135201554796
0.616161592929293	2.1711400344705227
0.626262601010101	2.151811402648127
0.6363636090909092	2.131807913410321
0.6464646171717172	2.1111085828612177
0.6565656252525253	2.0896910188038116
0.6666666333333334	2.0675312679536546
0.6767676414141415	2.0446036431331343
0.6868686494949495	2.020880526910073
0.6969696575757576	1.9963321475245084
0.7070706656565657	1.9709263218608895
0.7171716737373738	1.9446281592355927
0.7272726818181818	1.9173997181672315
0.73737368989899	1.8891996064834324
0.747474697979798	1.8599825126798464
0.7575757060606061	1.8296986532653925
0.7676767141414143	1.7982931166864387
0.7777777222222223	1.7657050788582345
0.7878787303030304	1.731866857970775
0.7979797383838384	1.6967027659773404
0.8080807464646466	1.6601277003538757
0.8181817545454546	1.6220454000858993
0.8282827626262627	1.582346261974424
0.8383837707070708	1.5409045732013933
0.8484847787878789	1.497574956452553
0.8585857868686869	1.452187734207243
0.8686867949494951	1.4045427798755548
0.8787878030303031	1.354401202611963
0.8888888111111112	1.301473850223817
0.8989898191919192	1.2454049982615527
0.9090908272727274	1.1857484991991172
0.9191918353535354	1.121931626516242
0.9292928434343435	1.0531978135088902
0.9393938515151516	0.9785109037954258
0.9494948595959597	0.8963835307829106
0.9595958676767677	0.8045397768021328
0.9696968757575758	0.6991603582029279
0.979797883838384	0.5728224301032211
0.989898891919192	0.4064290288889527
0.9999999	0.0012831253490267968
