T/T_c	C_s/C_n
1e-07	0.0
0.010101108080808082	0.00034180766111315057
0.020202116161616164	0.0013682776585899235
0.030303124242424245	0.0030826228922467107
0.04040413232323233	0.005490305026605248
0.050505140404040416	0.008599205001374994
0.06060614848484849	0.012419885273760405
0.07070715656565658	0.016965976653097896
0.08080816464646466	0.02225475757739039
0.09090917272727274	0.028308062785892946
0.10101018080808083	0.035153704347439765
0.1111111888888889	0.04282739944866927
0.12121219696969698	0.051374692828378844
0.13131320505050506	0.06085188713108955
0.14141421313131317	0.0713250296022313
0.15151522121212124	0.08286659414827235
0.16161622929292932	0.09555027349893266
0.1717172373737374	0.10944484097175959
0.18181824545454547	0.12460818417168824
0.19191925353535358	0.141082416112409
0.20202026161616166	0.15889060186093035
0.21212126969696973	0.17803525871824688
0.2222222777777778	0.19849849105710174
0.2323232858585859	0.22024344063311535
0.24242429393939396	0.2432166601805672
0.25252530202020207	0.2673510247317214
0.2626263101010101	0.29256884942622713
0.2727273181818182	0.3187849568745232
0.28282832626262633	0.345909518823736
0.2929293343434344	0.37385056081192486
0.3030303424242425	0.4025160775984836
0.31313135050505053	0.43181575389198124
0.32323235858585864	0.4616623019634381
0.33333336666666674	0.4919724556733251
0.3434343747474748	0.522667663883347
0.3535353828282829	0.5536745306172297
0.36363639090909095	0.584925048120012
0.37373739898989905	0.6163566652681663
0.38383840707070715	0.6479122289578554
0.3939394151515152	0.6795398307195416
0.4040404232323233	0.7111925854898318
0.41414143131313136	0.7428283645134565
0.42424243939393946	0.7744094999199168
0.43434344747474757	0.8059024746851907
0.4444444555555556	0.8372776084615424
0.4545454636363637	0.868508747071728
0.46464647171717177	0.8995729613010769
0.4747474797979799	0.9304502589441829
0.4848484878787879	0.9611233125169496
0.49494949595959603	0.991577204255668
0.5050505040404041	1.0217991891283384
0.5151515121212121	1.0517784757733015
0.5252525202020202	1.0815060252473394
0.5353535282828283	1.1109743668476615
0.5454545363636364	1.1401774301921064
0.5555555444444444	1.1691103926568536
0.5656565525252526	1.1977695410923195
0.5757575606060606	1.226152146813435
0.5858585686868687	1.2542563527972452
0.5959595767676769	1.282081072116312
0.6060605848484849	1.3096258965823209
0.616161592929293	1.3368910147434911
0.626262601010101	1.3638771383407162
0.6363636090909092	1.3905854364378634
0.6464646171717172	1.4170174764889567
0.6565656252525253	1.443175171661316
0.6666666333333334	1.4690607338088344
0.6767676414141415	1.4946766314983924
0.6868686494949495	1.5200255526415747
0.6969696575757576	1.5451103711709733
0.7070706656565657	1.5699341174353465
0.7171716737373738	1.59449995187433
0.7272726818181818	1.6188111416517528
0.73737368989899	1.6428710399385862
0.747474697979798	1.6666830675581696
0.7575757060606061	1.6902506967591675
0.7676767141414143	1.713577436881577
0.7777777222222223	1.7366668217180719
0.7878787303030304	1.7595223983912172
0.7979797383838384	1.7821477175846838
0.8080807464646466	1.8045463247035602
0.8181817545454546	1.826721753784121
0.8282827626262627	1.8486775185118736
0.8383837707070708	1.8704171078295264
0.8484847787878789	1.8919439826211957
0.8585857868686869	1.9132615688531645
0.8686867949494951	1.9343732554245572
0.8787878030303031	1.9552823908189216
0.8888888111111112	1.9759922805265897
0.8989898191919192	1.9965061848940389
0.9090908272727274	2.016827317353244
0.9191918353535354	2.0369588429925773
0.9292928434343435	2.0569038774144754
0.9393938515151516	2.076665485871938
0.9494948595959597	2.09624668263531
0.9595958676767677	2.1156504305555943
0.9696968757575758	2.134879640821087
0.979797883838384	2.153937172869397
0.989898891919192	2.1728258344385685
0.9999999	2.1822596298304875
