T/T_c	C_s/C_n
1e-07	0.0
0.010101108080808082	0.04523939500161526
0.020202116161616164	0.0815091047792045
0.030303124242424245	0.11440256772278817
0.04040413232323233	0.14511348007226957
0.050505140404040416	0.17421226931996556
0.06060614848484849	0.20203788066152872
0.07070715656565658	0.22881689254687065
0.08080816464646466	0.25471270222214426
0.09090917272727274	0.27984965004321954
0.10101018080808083	0.30432627304129656
0.1111111888888889	0.3282231995376591
0.12121219696969698	0.35160814390716233
0.13131320505050506	0.37453919921692724
0.14141421313131317	0.39706705030787454
0.15151522121212124	0.41923645334962695
0.16161622929292932	0.44108719456946377
0.1717172373737374	0.4626546614746397
0.18181824545454547	0.48397017437809814
0.19191925353535358	0.5050611306040063
0.20202026161616166	0.5259510975129081
0.21212126969696973	0.5466599123035363
0.2222222777777778	0.5672037690910795
0.2323232858585859	0.5875954012065123
0.24242429393939396	0.6078443083945541
0.25252530202020207	0.6279570418894371
0.2626263101010101	0.6479375309920619
0.2727273181818182	0.6677874350984254
0.28282832626262633	0.6875065044401635
0.2929293343434344	0.7070929351264352
0.3030303424242425	0.7265437060557788
0.31313135050505053	0.7458548894714767
0.32323235858585864	0.765021929269053
0.33333336666666674	0.7840398841564995
0.3434343747474748	0.8029036349964831
0.3535353828282829	0.8216080572414377
0.36363639090909095	0.8401481606273967
0.37373739898989905	0.8585191962902948
0.38383840707070715	0.8767167535640397
0.3939394151515152	0.8947367963511408
0.4040404232323233	0.9125757164743159
0.41414143131313136	0.9302303711888873
0.42424243939393946	0.9476980704723509
0.43434344747474757	0.964976589505843
0.4444444555555556	0.9820641574286177
0.4545454636363637	0.9989594420976671
0.46464647171717177	1.015661530028822
0.4747474797979799	1.0321699029948552
0.4848484878787879	1.0484844123344919
0.49494949595959603	1.0646052518541267
0.5050505040404041	1.0805329310979428
0.5151515121212121	1.0962682473074306
0.5252525202020202	1.11181225839793
0.5353535282828283	1.1271662581810429
0.5454545363636364	1.1423317505015127
0.5555555444444444	1.1573104261752043
0.5656565525252526	1.1721041408098531
0.5757575606060606	1.1867148941340357
0.5858585686868687	1.2011448107574352
0.5959595767676769	1.2153961226100418
0.6060605848484849	1.2294711523556727
0.616161592929293	1.2433722986729716
0.626262601010101	1.2571020225558351
0.6363636090909092	1.27066283489988
0.6464646171717172	1.2840572853400851
0.6565656252525253	1.297287952147263
0.6666666333333334	1.3103574330199725
0.6767676414141415	1.3232683370658125
0.6868686494949495	1.3360232774476486
0.6969696575757576	1.3486248648968049
0.7070706656565657	1.3610757020264503
0.7171716737373738	1.373378378156346
0.7272726818181818	1.3855354649455631
0.73737368989899	1.3975495124593205
0.747474697979798	1.4094230457553516
0.7575757060606061	1.4211585619450409
0.7676767141414143	1.4327585277279795
0.7777777222222223	1.4442253771472169
0.7878787303030304	1.4555615098338617
0.7979797383838384	1.466769289495732
0.8080807464646466	1.4778510427132623
0.8181817545454546	1.4888090578391886
0.8282827626262627	1.4996455843424399
0.8383837707070708	1.510362832126141
0.8484847787878789	1.5209629712182455
0.8585857868686869	1.531448131424255
0.8686867949494951	1.5418204021734803
0.8787878030303031	1.5520818327256154
0.8888888111111112	1.5622344323727115
0.8989898191919192	1.5722801690799768
0.9090908272727274	1.5822209730318564
0.9191918353535354	1.5920587337376366
0.9292928434343435	1.6017953020584859
0.9393938515151516	1.6114324903028727
0.9494948595959597	1.6209720727788153
0.9595958676767677	1.630415786313047
0.9696968757575758	1.6397653308111044
0.979797883838384	1.6490223698879518
0.989898891919192	1.658188531470378
0.9999999	1.662766636261614
